YEAR,DATE,MONTH,SITE,PLANT,DEPTH,FROND,LNGTH_WC,DIAM_WC,WT_WC,NODES_WC,WT_NB_WC,LNGTH_C,DIAM_C,WT_C,NODES_C,WT_NB_C,STATUS,SCRAP,BLADES,NOTES,use,Sum water column and canopy lengths,Sum water column and canopy weight
2002,12/10/02,12,MOHK,1,6.4,49,1.6,,0.07,,,0,,0,,,G,1.84,,,Y,1.6,0.07
2002,12/10/02,12,MOHK,1,6.4,50,5.4,,0.25,,,0,,0,,,G,1.84,,,Y,5.4,0.25
2002,12/10/02,12,MOHK,1,6.4,51,0.6,,0.08,,,0,,0,,,S,1.84,,,Y,0.6,0.08
2002,12/10/02,12,MOHK,1,6.4,52,1.7,,0.03,,,0,,0,,,C,1.84,,,Y,1.7,0.03
2002,12/10/02,12,MOHK,1,6.4,53,6,,0.54,,,0,,0,,,G,1.84,,,Y,6,0.54
2002,12/10/02,12,MOHK,1,6.4,54,2.3,,0.09,,,0,,0,,,G,1.84,,,Y,2.3,0.09
2002,12/10/02,12,MOHK,1,6.4,55,0.6,,0,,,0,,0,,,S,1.84,,t,N,0.6,0
2002,12/10/02,12,MOHK,1,6.4,56,1.4,,0.02,,,0,,0,,,S,1.84,,,Y,1.4,0.02
2002,12/10/02,12,MOHK,1,6.4,57,3.4,,0.11,,,0,,0,,,G,1.84,,,Y,3.4,0.11
2002,12/10/02,12,MOHK,1,6.4,58,6.4,,0.21,,,2.4,,0.15,,,S,1.84,,,Y,8.8,0.36
2002,12/10/02,12,MOHK,1,6.4,59,2.8,,0.23,,,0,,0,,,G,1.84,,,Y,2.8,0.23
2002,12/10/02,12,MOHK,1,6.4,60,2.9,,0.22,,,0,,0,,,G,1.84,,,Y,2.9,0.22
2002,12/10/02,12,MOHK,1,6.4,61,4.5,,0.26,,,0,,0,,,G,1.84,,,Y,4.5,0.26
2002,12/10/02,12,MOHK,1,6.4,62,4.3,,0.12,,,0,,0,,,S,1.84,,,Y,4.3,0.12
2002,12/10/02,12,MOHK,1,6.4,63,4.8,,0.23,,,0,,0,,,G,1.84,,,Y,4.8,0.23
2002,12/10/02,12,MOHK,1,6.4,64,1.9,,0.17,,,0,,0,,,G,1.84,,,Y,1.9,0.17
2002,12/10/02,12,MOHK,1,6.4,65,6.2,,0.2,,,0,,0,,,S,1.84,,,Y,6.2,0.2
2002,12/10/02,12,MOHK,1,6.4,66,6.4,,0.18,,,2.2,,0.36,,,G,1.84,,,Y,8.6,0.54
2002,12/10/02,12,MOHK,1,6.4,67,4.6,,0.32,,,0,,0,,,G,1.84,,,Y,4.6,0.32
2002,12/10/02,12,MOHK,1,6.4,68,4.5,,0.19,,,0,,0,,,S,1.84,,,Y,4.5,0.19
2002,12/10/02,12,MOHK,1,6.4,69,2,,0.11,,,0,,0,,,G,1.84,,,Y,2,0.11
2002,12/10/02,12,MOHK,1,6.4,70,1.2,,0.07,,,0,,0,,,G,1.84,,,Y,1.2,0.07
2002,12/10/02,12,MOHK,1,6.4,71,5.7,,0.25,,,0,,0,,,C,1.84,,,Y,5.7,0.25
2002,12/10/02,12,MOHK,1,6.4,72,5.8,,0.39,,,0,,0,,,G,1.84,,,Y,5.8,0.39
2002,12/10/02,12,MOHK,1,6.4,73,6.4,,0.22,,,1.2,,0.25,,,G,1.84,,,Y,7.6,0.47
2003,1/17/03,1,ABUR,1,5.8,1,3.9,,0.35,,,0,,0,,,G,,,,Y,3.9,0.35
2003,1/17/03,1,ABUR,1,5.8,2,0.6,,0.02,,,0,,0,,,S,,,,Y,0.6,0.02
2003,1/17/03,1,ABUR,1,5.8,3,0.4,,0.03,,,0,,0,,,S,,,,Y,0.4,0.03
2003,1/17/03,1,ABUR,1,5.8,4,2.3,,0.08,,,0,,0,,,G,,,,Y,2.3,0.08
2003,1/17/03,1,ABUR,1,5.8,5,1.9,,0.08,,,0,,0,,,G,,,,Y,1.9,0.08
2003,1/17/03,1,ABUR,1,5.8,6,1.1,,0.06,,,0,,0,,,G,,,,Y,1.1,0.06
2003,1/17/03,1,ABUR,1,5.8,7,1.5,,0.13,,,0,,0,,,G,,,,Y,1.5,0.13
2003,1/17/03,1,ABUR,1,5.8,8,5.8,,0.68,,,0,,0,,,G,,,,Y,5.8,0.68
2003,1/17/03,1,ABUR,1,5.8,9,1.2,,0.09,,,0,,0,,,G,,,,Y,1.2,0.09
2003,1/17/03,1,ABUR,1,5.8,10,2.5,,0.22,,,0,,0,,,G,,,,Y,2.5,0.22
2003,1/17/03,1,ABUR,1,5.8,11,0.8,,0.08,,,0,,0,,,G,,,,Y,0.8,0.08
2003,1/17/03,1,ABUR,1,5.8,12,1.1,,0.02,,,0,,0,,,S,,,,Y,1.1,0.02
2003,1/17/03,1,ABUR,1,5.8,13,0.9,,0.06,,,0,,0,,,G,,,,Y,0.9,0.06
2003,1/17/03,1,ABUR,1,5.8,14,5.1,,0.53,,,0,,0,,,G,,,,Y,5.1,0.53
2003,1/17/03,1,ABUR,1,5.8,15,3.2,,0.3,,,0,,0,,,G,,,,Y,3.2,0.3
2003,1/17/03,1,ABUR,1,5.8,16,4.1,,0.31,,,0,,0,,,G,,,,Y,4.1,0.31
2003,1/17/03,1,ABUR,1,5.8,17,3.9,,0.37,,,0,,0,,,G,,,,Y,3.9,0.37
2003,1/17/03,1,ABUR,1,5.8,18,2.1,,0.14,,,0,,0,,,G,,,,Y,2.1,0.14
2003,1/17/03,1,ABUR,1,5.8,19,3.1,,0.21,,,0,,0,,,G,,,,Y,3.1,0.21
2003,1/17/03,1,ABUR,1,5.8,20,5.8,,0.6,,,0.8,,0.16,,,G,,,,Y,6.6,0.76
2003,1/17/03,1,ABUR,1,5.8,21,1.1,,0.05,,,0,,0,,,G,,,,Y,1.1,0.05
2003,1/17/03,1,ABUR,1,5.8,22,1.2,,0.1,,,0,,0,,,G,,,,Y,1.2,0.1
2003,1/17/03,1,ABUR,1,5.8,23,2.5,,0.16,,,0,,0,,,G,,,,Y,2.5,0.16
2003,1/17/03,1,ABUR,1,5.8,24,3.1,,0.11,,,0,,0,,,G,,,,Y,3.1,0.11
2003,1/17/03,1,ABUR,1,5.8,25,2.3,,0.16,,,0,,0,,,G,,,,Y,2.3,0.16
2003,1/17/03,1,ABUR,1,5.8,26,4.2,,0.46,,,0,,0,,,G,,,,Y,4.2,0.46
2003,1/17/03,1,ABUR,1,5.8,27,0.5,,0.04,,,0,,0,,,G,,,,Y,0.5,0.04
2003,1/17/03,1,ABUR,1,5.8,28,4.9,,0.52,,,0,,0,,,G,,,,Y,4.9,0.52
2003,1/17/03,1,ABUR,1,5.8,29,1.5,,0.14,,,0,,0,,,G,,,,Y,1.5,0.14
2003,1/17/03,1,ABUR,1,5.8,30,0.7,,0.03,,,0,,0,,,S,,,,Y,0.7,0.03
2003,1/17/03,1,ABUR,1,5.8,31,0.7,,0.03,,,0,,0,,,G,,,,Y,0.7,0.03
2003,1/17/03,1,ABUR,1,5.8,32,1.1,,0.06,,,0,,0,,,G,,,,Y,1.1,0.06
2003,1/17/03,1,ABUR,1,5.8,33,1.7,,0.08,,,0,,0,,,G,,,,Y,1.7,0.08
2003,1/17/03,1,ABUR,1,5.8,34,1.3,,0.07,,,0,,0,,,G,,,,Y,1.3,0.07
2003,1/17/03,1,ABUR,1,5.8,35,0.9,,0.04,,,0,,0,,,G,,,,Y,0.9,0.04
2003,1/17/03,1,ABUR,1,5.8,36,5.8,,0.56,,,2.7,,0.73,,,G,,,,Y,8.5,1.29
2003,1/17/03,1,ABUR,1,5.8,37,5.8,,0.1,,,0,,0,,,G,,,,Y,5.8,0.1
2003,1/17/03,1,ABUR,1,5.8,38,5.8,,0.68,,,4.8,,1.09,,,G,,,,Y,10.6,1.77
2003,1/17/03,1,ABUR,1,5.8,39,5.8,,0.81,,,0.2,,0.01,,,G,,,,Y,6,0.82
2003,1/17/03,1,ABUR,1,5.8,40,5.8,,0.58,,,6,,1.65,,,G,,,,Y,11.8,2.23
2003,1/17/03,1,ABUR,1,5.8,41,5.5,,0.68,,,0,,0,,,G,,,,Y,5.5,0.68
2003,1/17/03,1,ABUR,1,5.8,42,5.8,,0.67,,,0.4,,0.07,,,G,,,,Y,6.2,0.74
2003,1/17/03,1,ABUR,1,5.8,43,5.8,,0.52,,,4.8,,1.33,,,T,,,,Y,10.6,1.85
2003,1/17/03,1,ABUR,1,5.8,44,5.8,,0.73,,,0.1,,0.01,,,G,,,,Y,5.9,0.74
2003,1/17/03,1,ABUR,1,5.8,45,5.8,,0.58,,,5.6,,1.56,,,G,,,,Y,11.4,2.14
2003,1/17/03,1,ABUR,1,5.8,46,5.8,,0.67,,,4.9,,0.94,,,G,,,,Y,10.7,1.61
2003,1/17/03,1,ABUR,1,5.8,47,5.8,,0.98,,,4.9,,1.55,,,G,,,,Y,10.7,2.53
2003,1/17/03,1,ABUR,1,5.8,48,5.8,,0.6,,,0.9,,0.2,,,G,,,,Y,6.7,0.8
2003,1/17/03,1,ABUR,1,5.8,49,5.8,,0.98,,,2.9,,0.99,,,G,,,,Y,8.7,1.97
2003,1/17/03,1,ABUR,1,5.8,50,5.8,,0.7,,,0.2,,0.06,,,G,,,,Y,6,0.76
2003,1/17/03,1,ABUR,1,5.8,51,5.8,,0.65,,,3.7,,1.26,,,G,,,,Y,9.5,1.91
2003,1/17/03,1,ABUR,1,5.8,52,5.8,,0.64,,,3.4,,0.85,,,G,,,,Y,9.2,1.49
2003,1/17/03,1,ABUR,1,5.8,53,5.8,,0.55,,,6,,1.88,,,G,,,,Y,11.8,2.43
2003,1/17/03,1,ABUR,1,5.8,54,5.8,,0.26,,,8.2,,1.06,,,T,,,,Y,14,1.32
2003,1/17/03,1,ABUR,1,5.8,55,5.4,,0.32,,,0,,0,,,S,,,,Y,5.4,0.32
2003,1/17/03,1,ABUR,1,5.8,56,1.2,,0.03,,,0,,0,,,G,,,,Y,1.2,0.03
2003,1/17/03,1,ABUR,1,5.8,57,5.5,,0.54,,,0,,0,,,G,,,,Y,5.5,0.54
2003,1/17/03,1,ABUR,1,5.8,58,5.8,,0.52,,,5,,1.34,,,T,,,,Y,10.8,1.86
2003,1/17/03,1,ABUR,1,5.8,59,5.8,,0.58,,,5,,1.64,,,T,,,,Y,10.8,2.22
2003,1/17/03,1,ABUR,1,5.8,60,5.8,,0.33,,,2.9,,0.29,,,T,,,,Y,8.7,0.62
2003,1/17/03,1,ABUR,1,5.8,61,5.8,,0.37,,,4,,0.25,,,T,,,,Y,9.8,0.62
2003,1/17/03,1,ABUR,1,5.8,62,0.9,,0,,,0,,0,,,G,,,,Y,0.9,0
2003,1/17/03,1,ABUR,1,5.8,63,5.8,,0.8,,,1.7,,0.26,,,T,,,,Y,7.5,1.06
2003,1/17/03,1,ABUR,1,5.8,64,5.8,,0.26,,,8.1,,2.11,,,C,,,,Y,13.9,2.37
2003,1/17/03,1,ABUR,1,5.8,65,5.8,,0.56,,,7.2,,1.78,,,T,,,,Y,13,2.34
2003,1/17/03,1,ABUR,1,5.8,66,1.1,,0.06,,,0,,0,,,G,,,,Y,1.1,0.06
2003,1/17/03,1,ABUR,-99999,5.8,,,,,,,0,,0,,,G,7.63,,,Y,0,0
2003,1/17/03,1,ABUR,-99999,5.8,,,,,,,0,,0,,,G,5.25,,*,Y,0,0
2003,1/17/03,1,AQUE,1,6.1,1,1.65,,0.14,,,0,,0,,,G,,,,Y,1.65,0.14
2003,1/17/03,1,AQUE,1,6.1,2,1.5,,0.05,,,0,,0,,,G,,,,Y,1.5,0.05
2003,1/17/03,1,AQUE,1,6.1,3,1.2,,0.03,,,0,,0,,,G,,,,Y,1.2,0.03
2003,1/17/03,1,AQUE,1,6.1,4,2.25,,0.07,,,0,,0,,,G,,,,Y,2.25,0.07
2003,1/17/03,1,AQUE,1,6.1,5,2.25,,0.11,,,0,,0,,,G,,,,Y,2.25,0.11
2003,1/17/03,1,AQUE,1,6.1,6,6.1,,0.59,,,0.4,,0.02,,,G,,,,Y,6.5,0.61
2003,1/17/03,1,AQUE,1,6.1,7,0.9,,0.05,,,0,,0,,,G,,,,Y,0.9,0.05
2003,1/17/03,1,AQUE,1,6.1,8,1.9,,0.06,,,0,,0,,,G,,,,Y,1.9,0.06
2003,1/17/03,1,AQUE,1,6.1,9,0.6,,0.03,,,0,,0,,,G,,,,Y,0.6,0.03
2003,1/17/03,1,AQUE,1,6.1,10,2.05,,0.09,,,0,,0,,,G,,,,Y,2.05,0.09
2003,1/17/03,1,AQUE,1,6.1,11,0.8,,0.01,,,0,,0,,,G,,,,Y,0.8,0.01
2003,1/17/03,1,AQUE,1,6.1,12,0.9,,0.02,,,0,,0,,,G,,,,Y,0.9,0.02
2003,1/17/03,1,AQUE,1,6.1,13,1,,0.02,,,0,,0,,,G,,,,Y,1,0.02
2003,1/17/03,1,AQUE,1,6.1,14,6.1,,0.35,,,0,,0,,,G,,,,Y,6.1,0.35
2003,1/17/03,1,AQUE,1,6.1,15,6.1,,0.56,,,0.4,,0.05,,,G,,,,Y,6.5,0.61
2003,1/17/03,1,AQUE,1,6.1,16,1.3,,0.07,,,0,,0,,,G,,,,Y,1.3,0.07
2003,1/17/03,1,AQUE,1,6.1,17,2.9,,0.15,,,0,,0,,,G,,,,Y,2.9,0.15
2003,1/17/03,1,AQUE,1,6.1,18,4.3,,0.25,,,0,,0,,,G,,,,Y,4.3,0.25
2003,1/17/03,1,AQUE,1,6.1,19,3.5,,0.23,,,0,,0,,,G,,,,Y,3.5,0.23
2003,1/17/03,1,AQUE,1,6.1,20,6.1,,0.41,,,1.6,,0.34,,,G,,,,Y,7.7,0.75
2003,1/17/03,1,AQUE,1,6.1,21,6.1,,0.66,,,0.9,,0.12,,,G,,,,Y,7,0.78
2003,1/17/03,1,AQUE,1,6.1,22,4.5,,0.34,,,0,,0,,,G,,,,Y,4.5,0.34
2003,1/17/03,1,AQUE,1,6.1,23,6.1,,0.45,,,6.8,,1.45,,,G,,,,Y,12.9,1.9
2003,1/17/03,1,AQUE,1,6.1,24,6.1,,0.28,,,3.9,,0.75,,,G,,,,Y,10,1.03
2003,1/17/03,1,AQUE,1,6.1,25,6.1,,0.38,,,6.2,,1.65,,,G,,,,Y,12.3,2.03
2003,1/17/03,1,AQUE,1,6.1,26,6.1,,0.36,,,4.6,,1.24,,,G,,,,Y,10.7,1.6
2003,1/17/03,1,AQUE,1,6.1,27,1.5,,0.07,,,0,,0,,,G,,,,Y,1.5,0.07
2003,1/17/03,1,AQUE,1,6.1,28,6.1,,0.36,,,3.7,,0.5,,,T,,,,Y,9.8,0.86
2003,1/17/03,1,AQUE,1,6.1,29,6.1,,0.36,,,1.7,,0.38,,,G,,,,Y,7.8,0.74
2003,1/17/03,1,AQUE,1,6.1,30,6.1,,0.4,,,3.5,,0.78,,,C,,,,Y,9.6,1.18
2003,1/17/03,1,AQUE,1,6.1,31,6.1,,0.32,,,9,,1.55,,,T,,,,Y,15.1,1.87
2003,1/17/03,1,AQUE,1,6.1,32,6.1,,0.27,,,3.4,,0.15,,,T,,,,Y,9.5,0.42
2003,1/17/03,1,AQUE,1,6.1,33,6.1,,0.6,,,3.1,,0.8,,,C,,,,Y,9.2,1.4
2003,1/17/03,1,AQUE,1,6.1,34,2.3,,0.07,,,0,,0,,,S,,,,Y,2.3,0.07
2003,1/17/03,1,AQUE,1,6.1,35,6.1,,0.34,,,5.9,,0.94,,,T,,,,Y,12,1.28
2003,1/17/03,1,AQUE,1,6.1,36,6.1,,0.86,,,5.4,,1.16,,,T,,,,Y,11.5,2.02
2003,1/17/03,1,AQUE,1,6.1,37,6.1,,0.26,,,7,,1.18,,,C,,,,Y,13.1,1.44
2003,1/17/03,1,AQUE,1,6.1,38,6.1,,0.22,,,8.3,,1.28,,,C,,,,Y,14.4,1.5
2003,1/17/03,1,AQUE,1,6.1,39,6.1,,0.27,,,13.1,,2.41,,,T,,,,Y,19.2,2.68
2003,1/17/03,1,AQUE,1,6.1,40,6.1,,0.28,,,8.5,,1.8,,,C,,,,Y,14.6,2.08
2003,1/17/03,1,AQUE,1,6.1,41,6.1,,0.55,,,9.1,,2.1,,,G,,,,Y,15.2,2.65
2003,1/17/03,1,AQUE,2,5.5,1,4.35,,0.14,,,0,,0,,,S,,,,Y,4.35,0.14
2003,1/17/03,1,AQUE,2,5.5,2,1.4,,0.07,,,0,,0,,,G,,,,Y,1.4,0.07
2003,1/17/03,1,AQUE,2,5.5,3,1.2,,0.05,,,0,,0,,,G,,,,Y,1.2,0.05
2003,1/17/03,1,AQUE,2,5.5,4,2.2,,0.1,,,0,,0,,,G,,,,Y,2.2,0.1
2003,1/17/03,1,AQUE,2,5.5,5,3.5,,0.13,,,0,,0,,,S,,,,Y,3.5,0.13
2003,1/17/03,1,AQUE,2,5.5,6,5.5,,0.5,,,1.6,,0.53,,,G,,,,Y,7.1,1.03
2003,1/17/03,1,AQUE,2,5.5,7,5.5,,0.65,,,0.2,,0.13,,,G,,,,Y,5.7,0.78
2003,1/17/03,1,AQUE,2,5.5,8,5.5,,0.63,,,2.4,,0.87,,,G,,,,Y,7.9,1.5
2003,1/17/03,1,AQUE,2,5.5,9,5.3,,0.29,,,0,,0,,,T,,,,Y,5.3,0.29
2003,1/17/03,1,AQUE,2,5.5,10,4.4,,0.37,,,0,,0,,,G,,,,Y,4.4,0.37
2003,1/17/03,1,AQUE,2,5.5,,,,,,,0,,0,,,,,,,Y,0,0
2003,1/17/03,1,AQUE,2,5.5,,,,,,,0,,0,,,,1.23,,,Y,0,0
2003,1/17/03,1,AQUE,2,5.5,,,,,,,0,,0,,,,1.18,,*,Y,0,0
2003,1/17/03,1,MOHK,1,7.3,1,3.8,,0.12,,,0,,0,,,S,,,,Y,3.8,0.12
2003,1/17/03,1,MOHK,1,7.3,2,1.5,,0.08,,,0,,0,,,G,,,,Y,1.5,0.08
2003,1/17/03,1,MOHK,1,7.3,3,1.2,,0.08,,,0,,0,,,G,,,,Y,1.2,0.08
2003,1/17/03,1,MOHK,1,7.3,4,1.4,,0.1,,,0,,0,,,G,,,,Y,1.4,0.1
2003,1/17/03,1,MOHK,1,7.3,5,4.4,,0.34,,,0,,0,,,G,,,,Y,4.4,0.34
2003,1/17/03,1,MOHK,1,7.3,6,2.9,,0.25,,,0,,0,,,G,,,,Y,2.9,0.25
2003,1/17/03,1,MOHK,1,7.3,7,3,,0.14,,,0,,0,,,G,,,,Y,3,0.14
2003,1/17/03,1,MOHK,1,7.3,8,7.3,,0.73,,,0,,0,,,G,,,,Y,7.3,0.73
2003,1/17/03,1,MOHK,1,7.3,9,7.3,,0.27,,,0.1,,0.01,,,S,,,,Y,7.4,0.28
2003,1/17/03,1,MOHK,1,7.3,10,4.3,,0.26,,,0,,0,,,G,,,,Y,4.3,0.26
2003,1/17/03,1,MOHK,1,7.3,11,2.6,,0.15,,,0,,0,,,G,,,,Y,2.6,0.15
2003,1/17/03,1,MOHK,1,7.3,12,4.5,,0.37,,,0,,0,,,G,,,,Y,4.5,0.37
2003,1/17/03,1,MOHK,1,7.3,13,3,,0.17,,,0,,0,,,G,,,,Y,3,0.17
2003,1/17/03,1,MOHK,1,7.3,14,6,,0.6,,,0,,0,,,G,,,,Y,6,0.6
2003,1/17/03,1,MOHK,1,7.3,15,6.6,,0.66,,,0,,0,,,G,,,,Y,6.6,0.66
2003,1/17/03,1,MOHK,1,7.3,16,7.3,,0.46,,,5.7,,1.56,,,G,,,,Y,13,2.02
2003,1/17/03,1,MOHK,1,7.3,17,4.1,,0.31,,,0,,0,,,G,,,,Y,4.1,0.31
2003,1/17/03,1,MOHK,1,7.3,18,5.1,,0.36,,,0,,0,,,G,,,,Y,5.1,0.36
2003,1/17/03,1,MOHK,1,7.3,19,7.3,,0.42,,,7,,1.53,,,T,,,,Y,14.3,1.95
2003,1/17/03,1,MOHK,1,7.3,20,7.3,,0.45,,,5,,1.23,,,T,,,,Y,12.3,1.68
2003,1/17/03,1,MOHK,1,7.3,21,0.5,,0.03,,,0,,0,,,G,,,,Y,0.5,0.03
2003,1/17/03,1,MOHK,1,7.3,22,1.5,,0.05,,,0,,0,,,T,,,,Y,1.5,0.05
2003,1/17/03,1,MOHK,1,7.3,23,7.3,,0.44,,,5.6,,1.41,,,T,,,,Y,12.9,1.85
2003,1/17/03,1,MOHK,1,7.3,24,7.3,,0.61,,,5.7,,1.45,,,G,,,,Y,13,2.06
2003,1/17/03,1,MOHK,1,7.3,25,7.3,,0.8,,,1.1,,0.31,,,G,,,,Y,8.4,1.11
2003,1/17/03,1,MOHK,1,7.3,26,6.1,,0.59,,,0,,0,,,G,,,,Y,6.1,0.59
2003,1/17/03,1,MOHK,1,7.3,27,7.3,,0.7,,,3.9,,1.07,,,T,,,,Y,11.2,1.77
2003,1/17/03,1,MOHK,1,7.3,28,7.3,,0.62,,,6.5,,1.7,,,G,,,,Y,13.8,2.32
2003,1/17/03,1,MOHK,1,7.3,29,7.3,,0.8,,,1.7,,0.51,,,G,,,,Y,9,1.31
2003,1/17/03,1,MOHK,1,7.3,30,1.4,,0.16,,,0,,0,,,G,,,,Y,1.4,0.16
2003,1/17/03,1,MOHK,1,7.3,31,1.3,,0.14,,,0,,0,,,C,,,,Y,1.3,0.14
2003,1/17/03,1,MOHK,1,7.3,32,7.3,,0.69,,,5.85,,1.8,,,G,,,,Y,13.15,2.49
2003,1/17/03,1,MOHK,1,7.3,33,7.3,,0.8,,,3.3,,1.02,,,G,,,,Y,10.6,1.82
2003,1/17/03,1,MOHK,1,7.3,34,7.3,,0.59,,,3.6,,0.82,,,G,,,,Y,10.9,1.41
2003,1/17/03,1,MOHK,1,7.3,35,7.3,,0.39,,,1.2,,0.17,,,S,,,,Y,8.5,0.56
2003,1/17/03,1,MOHK,1,7.3,36,7.3,,0.32,,,4.35,,1.42,,,G,,,,Y,11.65,1.74
2003,1/17/03,1,MOHK,1,7.3,37,7.3,,0.46,,,4.3,,0.52,,,T,,,,Y,11.6,0.98
2003,1/17/03,1,MOHK,1,7.3,38,7.3,,0.53,,,0,,0,,,C,,,,Y,7.3,0.53
2003,1/17/03,1,MOHK,1,7.3,39,6.14,,1.56,,,0,,0,,,T,,,,Y,6.14,1.56
2003,1/17/03,1,MOHK,1,7.3,40,7.1,,0.57,,,0,,0,,,C,,,,Y,7.1,0.57
2003,1/17/03,1,MOHK,1,7.3,41,7.3,,0.34,,,3.9,,0.62,,,C,,,,Y,11.2,0.96
2003,1/17/03,1,MOHK,1,7.3,42,7.3,,0.41,,,3.3,,0.65,,,G,,,,Y,10.6,1.06
2003,1/17/03,1,MOHK,1,7.3,43,1.2,,0.06,,,0,,0,,,G,,,,Y,1.2,0.06
2003,1/17/03,1,MOHK,1,7.3,44,7.15,,0.64,,,0,,0,,,C,,,,Y,7.15,0.64
2003,1/17/03,1,MOHK,1,7.3,45,6.2,,0.18,,,0,,0,,,S,,,,Y,6.2,0.18
2003,1/17/03,1,MOHK,1,7.3,,,,,,,0,,0,,,,3.5,,,Y,0,0
2003,1/17/03,1,MOHK,2,7,1,0.7,,0.06,,,0,,0,,,G,,,,Y,0.7,0.06
2003,1/17/03,1,MOHK,2,7,2,1.1,,0.05,,,0,,0,,,G,,,,Y,1.1,0.05
2003,1/17/03,1,MOHK,2,7,3,3,,0.32,,,0,,0,,,G,,,,Y,3,0.32
2003,1/17/03,1,MOHK,2,7,4,1.2,,0.06,,,0,,0,,,G,,,,Y,1.2,0.06
2003,1/17/03,1,MOHK,2,7,5,3.6,,0.3,,,0,,0,,,G,,,,Y,3.6,0.3
2003,1/17/03,1,MOHK,2,7,6,7,,0.51,,,3.5,,0.88,,,G,,,,Y,10.5,1.39
2003,1/17/03,1,MOHK,2,7,7,1.5,,0.12,,,0,,0,,,G,,,,Y,1.5,0.12
2003,1/17/03,1,MOHK,2,7,8,2.6,,0.21,,,0,,0,,,G,,,,Y,2.6,0.21
2003,1/17/03,1,MOHK,2,7,9,7,,0.7,,,2.3,,0.88,,,G,,,,Y,9.3,1.58
2003,1/17/03,1,MOHK,2,7,10,1.8,,0.14,,,0,,0,,,G,,,,Y,1.8,0.14
2003,1/17/03,1,MOHK,2,7,11,7,,0.75,,,2.6,,0.86,,,G,,,,Y,9.6,1.61
2003,1/17/03,1,MOHK,2,7,12,1.4,,0.12,,,0,,0,,,G,,,,Y,1.4,0.12
2003,1/17/03,1,MOHK,2,7,13,7,,0.45,,,7,,1.73,,,G,,,,Y,14,2.18
2003,1/17/03,1,MOHK,2,7,14,2.3,,0.14,,,0,,0,,,S,,,,Y,2.3,0.14
2003,1/17/03,1,MOHK,2,7,15,7,,0.42,,,6,,0.58,,,T,,,,Y,13,1
2003,1/17/03,1,MOHK,2,7,,,,,,,0,,0,,,,1.52,,,Y,0,0
2003,1/17/03,1,MOHK,2,7,,,,,,,0,,0,,,,0.23,,*,Y,0,0
2003,2/1/03,2,ABUR,-99999,-99999,,,,,,,0,,0,,,,,,n,Y,0,0
2003,2/1/03,2,AQUE,-99999,-99999,,,,,,,0,,0,,,,,,n,Y,0,0
2003,2/1/03,2,MOHK,-99999,-99999,,,,,,,0,,0,,,,,,n,Y,0,0
2003,3/6/03,3,ABUR,1,6.4,1,1.6,,0.1,17,0.06,0,,0,,,G,,,,Y,1.6,0.1
2003,3/6/03,3,ABUR,1,6.4,2,6.4,,0.28,26,0.28,3.6,,0.85,25,0.41,T,,,,Y,10,1.13
2003,3/6/03,3,ABUR,1,6.4,3,6.4,,0.32,24,0.31,5,,0.61,57,0.36,S,,,,Y,11.4,0.93
2003,3/6/03,3,ABUR,1,6.4,4,0.6,,0.02,5,0.01,0,,0,,,G,,,,Y,0.6,0.02
2003,3/6/03,3,ABUR,1,6.4,5,2.7,,0.25,24,0.09,0,,0,,,G,,,,Y,2.7,0.25
2003,3/6/03,3,ABUR,1,6.4,6,5,,0.49,49,0.18,0,,0,,,G,,,,Y,5,0.49
2003,3/6/03,3,ABUR,1,6.4,7,5.4,,0.64,42,0.23,0,,0,,,G,,,,Y,5.4,0.64
2003,3/6/03,3,ABUR,1,6.4,8,3,,0.29,26,0.11,0,,0,,,G,,,,Y,3,0.29
2003,3/6/03,3,ABUR,1,6.4,9,6.4,,0.34,27,0.38,9,,1.82,120,0.67,T,,,,Y,15.4,2.16
2003,3/6/03,3,ABUR,1,6.4,10,5.8,,0.63,34,0.22,0,,0,,,G,,,,Y,5.8,0.63
2003,3/6/03,3,ABUR,1,6.4,11,1.5,,0.1,11,0.04,0,,0,,,G,,,,Y,1.5,0.1
2003,3/6/03,3,ABUR,1,6.4,12,6.4,,0.3,25,0.3,8.4,,1.78,140,0.64,T,,,,Y,14.8,2.08
2003,3/6/03,3,ABUR,1,6.4,13,6.4,,0.3,38,0.3,0.8,,0.04,8,0.04,S,,,,Y,7.2,0.34
2003,3/6/03,3,ABUR,1,6.4,14,5,,0.45,45,0.17,0,,0,,,G,,,,Y,5,0.45
2003,3/6/03,3,ABUR,1,6.4,15,1.1,,0.05,8,0.01,0,,0,,,T,,,,Y,1.1,0.05
2003,3/6/03,3,ABUR,1,6.4,16,6,,0.26,13,0.26,0,,0,,,S,,,,Y,6,0.26
2003,3/6/03,3,ABUR,1,6.4,17,1.1,,0.04,6,0.01,0,,0,,,G,,,,Y,1.1,0.04
2003,3/6/03,3,ABUR,1,6.4,18,6.4,,0.76,41,0.3,4,,0.39,42,0.09,G,,,,Y,10.4,1.15
2003,3/6/03,3,ABUR,1,6.4,19,3.7,,0.2,19,0.14,0,,0,,,T,,,,Y,3.7,0.2
2003,3/6/03,3,ABUR,1,6.4,20,5.5,,0.61,55,0.23,0,,0,,,G,,,,Y,5.5,0.61
2003,3/6/03,3,ABUR,1,6.4,21,6.4,,0.64,34,0.33,2.6,,0.87,42,0.19,T,,,,Y,9,1.51
